110.106399, 34.514533
110.106380, 34.514370
110.106340, 34.514192
110.106300, 34.514091
110.106226, 34.513944
110.105988, 34.513591
110.105494, 34.512985
110.105408, 34.512926
110.105358, 34.512913
110.105321, 34.512908
110.105258, 34.512909
110.105208, 34.512924
110.105172, 34.512946
110.105118, 34.513020
110.105059, 34.513150
110.104690, 34.514219
110.104652, 34.514316
110.104608, 34.514379
110.104593, 34.514395
110.104507, 34.514445
110.104405, 34.514476
110.104312, 34.514481
110.104204, 34.514465
110.104089, 34.514432
110.103987, 34.514377
110.103800, 34.514224
110.103746, 34.514174
110.103542, 34.513948
110.102455, 34.512754
110.102434, 34.512733
110.102398, 34.512680
110.102357, 34.512593
110.102327, 34.512500
110.102300, 34.512386
110.102294, 34.512211
110.102291, 34.512003
110.102302, 34.511576
110.102327, 34.511458
110.102365, 34.511373
110.102402, 34.511323
110.102457, 34.511286
110.102510, 34.511260
110.102561, 34.511242
110.102753, 34.511209
110.103279, 34.511173
110.103468, 34.511152
110.103560, 34.511136
110.103775, 34.511074
110.103857, 34.511034
110.103887, 34.511012
110.103924, 34.510969
110.103932, 34.510945
110.103928, 34.510879
110.103923, 34.510849
110.103901, 34.510797
110.103878, 34.510755
110.103808, 34.510665
110.103328, 34.510187
110.103234, 34.510077
110.103183, 34.509997
110.103149, 34.509869
110.103033, 34.509280
110.103015, 34.509234
110.102980, 34.509174
110.102922, 34.509105
110.102863, 34.509062
110.102833, 34.509046
110.102781, 34.509038
110.102787, 34.509079
110.102864, 34.509274
110.102975, 34.509466
110.103003, 34.509584
110.103001, 34.509635
110.102978, 34.509683
110.102921, 34.509718
110.102872, 34.509729
110.102819，34.509730
110.102778, 34.509720
110.102749, 34.509702
110.102735, 34.509688
110.102694, 34.509620
110.102587, 34.509284
110.102541, 34.509195
110.102520, 34.509125
110.102510, 34.509028
110.102502, 34.508833
110.102502, 34.508808
110.102477, 34.508499
110.102477, 34.508446
110.102488, 34.508390
110.102517, 34.508331
110.102561, 34.508278
110.102604, 34.508236
110.102683, 34.508178
110.102779, 34.508124
110.103478, 34.507779
110.103514, 34.507731
110.103518, 34.507693
110.103469, 34.507589
110.102804, 34.506684
110.102772, 34.506621
110.102751, 34.506553
110.102746, 34.506506
110.102749, 34.506453
110.102767, 34.506396
110.102830, 34.506230
110.102838, 34.506185
110.102829, 34.506148
110.102808, 34.506119
110.102699, 34.506032
110.102641, 34.506010
110.102586, 34.505999
110.102492, 34.505993
110.102441, 34.506005
110.102407, 34.506037
110.102390, 34.506074
110.102344, 34.506241
110.102309, 34.506414
110.102259, 34.506588
110.102230, 34.506652
110.102191, 34.506686
110.102128, 34.506711
110.102073, 34.506710
110.102008, 34.506699
110.101958, 34.506684
110.101901, 34.506644
110.101875, 34.506618
110.101851, 34.506575
110.101837, 34.506514
110.101843, 34.506444
110.101869, 34.506341
110.101895, 34.506278
110.101938, 34.506179
110.102035, 34.505985
110.102100, 34.505889
110.102183, 34.505789
110.102276, 34.505721
110.102395, 34.505654
110.102784, 34.505481
110.102969, 34.505415
110.103115, 34.505377
110.103212, 34.505345
110.103243, 34.505327
110.103269, 34.505289
110.103276, 34.505268
110.103275, 34.505228
110.103274, 34.505195
110.103264, 34.505155
110.103247, 34.505112
110.103221, 34.505052
110.102709, 34.503786
110.102573, 34.503360
110.102266, 34.502060
110.102238, 34.501950
110.102207, 34.501867
110.102150, 34.501801
110.102106, 34.501782
110.102057, 34.501777
110.102038, 34.501804
110.102027, 34.501829
110.102045, 34.501913
110.102169, 34.502339
110.102292, 34.502756
110.102306, 34.502832
110.102309, 34.502913
110.102296, 34.502972
110.102275, 34.503011
110.102237, 34.503048
110.102143, 34.503074
110.102093, 34.503070
110.102030, 34.503050
110.101974, 34.503008
110.101929, 34.502950
110.101899, 34.502877
110.101890, 34.502688
110.101860, 34.502285
110.101839, 34.502157
110.101707, 34.501882
110.101547, 34.501588
110.101495, 34.501465
110.101452, 34.501319
110.101433, 34.501128
110.101458, 34.501026
110.101481, 34.500942
110.101492, 34.500904
110.101558, 34.500695
110.101600, 34.500523
110.101632, 34.500406
110.101635, 34.500396
110.101632, 34.500299
110.101525, 34.500039
110.101411, 34.499839
110.101274, 34.499640
110.101020, 34.499300
110.100846, 34.499133
110.100723, 34.499060
110.100453, 34.498956
110.100069, 34.498795
110.099989, 34.498736
110.099928, 34.498663
110.099900, 34.498586
110.099890, 34.498506
110.099908, 34.498337
110.100051, 34.497884
110.100124, 34.497655
110.100189, 34.497463
110.100349, 34.496986
110.100440, 34.496866
110.100594, 34.496766
110.100759, 34.496631
110.100793, 34.496596
110.100811, 34.496568
110.100814, 34.496547
110.100813, 34.496511
110.100804, 34.496474
110.100785, 34.496448
110.100757, 34.496421
110.100740, 34.496387
110.100736, 34.496285
110.100736, 34.496185
110.100763, 34.496034
110.100918, 34.495535
110.101023, 34.494748
110.100944, 34.493029
110.101028, 34.492126
110.101029, 34.491928
110.101030, 34.491608
110.101033, 34.491010
110.101033, 34.490655
110.100337, 34.487654
110.100399, 34.487192
110.100865, 34.486568
110.101991, 34.485804
110.102019, 34.485765
110.102035, 34.485717
110.102214, 34.484286
110.102238, 34.484250
110.102600, 34.483913
110.102662, 34.483890
110.103539, 34.483731
110.104354, 34.483880
110.104758, 34.484215
110.105654, 34.484490
110.106190, 34.484469
110.106654, 34.484179
110.106914, 34.483533
110.106922, 34.483459
110.106839, 34.482952
110.106909, 34.482564
110.108112, 34.481768
110.108931, 34.480428
110.109459, 34.479868
110.109522, 34.479792
110.109852, 34.479082
110.110057, 34.478552
110.111608, 34.477815
110.112986, 34.477346
110.114429, 34.477439
110.115426, 34.477584
110.115490, 34.477577
110.115549, 34.477552
110.115813, 34.477392
110.115901, 34.477325
110.115925, 34.477255
110.115926, 34.476568
110.114179, 34.473070
110.113534, 34.470421
110.113338, 34.469436
110.113302, 34.469359
110.113103, 34.469006
110.113052, 34.468949
110.112990, 34.468897
110.112135, 34.468498
110.111931, 34.468101
110.111931, 34.467596
110.112128, 34.467111
110.114003, 34.466295
110.114617, 34.465682
110.114740, 34.464879
110.114863, 34.462239
110.114312, 34.461407
110.111890, 34.460040
110.109550, 34.459072
110.107684, 34.458791
110.102505, 34.458199
110.097378, 34.457448
110.092135, 34.455980
110.089432, 34.454947
110.079416, 34.448766
110.076227, 34.447682
110.074903, 34.447351
110.074147, 34.447451
110.073477, 34.447938
110.072258, 34.450084
110.071317, 34.450758
110.069881, 34.451178
110.068523, 34.451180
110.067325, 34.451053
110.066275, 34.450572
110.064764, 34.449411
110.063812, 34.448927
110.063468, 34.448765
110.062379, 34.448269
110.059895, 34.447296
110.059021, 34.446707
110.058246, 34.445686
110.057419, 34.444173
110.055638, 34.441655
110.055046, 34.440487
110.053618, 34.439821
110.036343, 34.438462
110.035672, 34.438951
110.034841, 34.440472
110.033792, 34.443739
110.032920, 34.446887
110.032149, 34.448193
110.030845, 34.449624
110.029994, 34.450693
110.029669, 34.451320
110.029715, 34.451816
110.030195, 34.452522
110.032427, 34.453912
110.032818, 34.454791
110.032897, 34.455270
110.032435, 34.456220
110.031985, 34.456692
110.031303, 34.457052
110.030327, 34.456996
110.029155, 34.456552
110.028244, 34.456096
110.027672, 34.456095
110.027672, 34.456095
110.026430, 34.456860
110.025281, 34.456754
110.024679, 34.456751
110.023871, 34.457728
110.023872, 34.458686
110.024022, 34.459388
110.024388, 34.459633
110.025582, 34.459408
110.026281, 34.459794
110.026282, 34.460970
110.026482, 34.462100
110.028027, 34.462535
110.038257, 34.463047
110.039985, 34.463950
110.040821, 34.464428
110.041234, 34.466594
110.042257, 34.471253
110.042231, 34.471503
110.042123, 34.471730
110.041633, 34.472289
110.040310, 34.474613
110.039421, 34.476779
110.039318, 34.476928
110.039181, 34.477044
110.036416, 34.478566
110.035661, 34.478704
110.034656, 34.478712
110.034580, 34.478726
110.034505, 34.478762
110.034186, 34.478955
110.034096, 34.478972
110.034031, 34.478955
110.033976, 34.478913
110.033954, 34.478877
110.033946, 34.478826
110.033956, 34.478767
110.033978, 34.478719
110.034044, 34.478670
110.034231, 34.478611
110.034629, 34.478525
110.034961, 34.478479
110.035365, 34.478499
110.035437, 34.478483
110.035464, 34.478454
110.035470, 34.478421
110.035471, 34.478373
110.035454, 34.478339
110.035425, 34.478311
110.034821, 34.478136
110.034690, 34.478119
110.034471, 34.478118
110.034055, 34.478108
110.033604，34.478160
110.033284, 34.478285
110.032836, 34.478594
110.032769, 34.478669
110.032533, 34.479061
110.032537, 34.479191
110.032577, 34.479296
110.032630, 34.479329
110.032712, 34.479342
110.032767, 34.479365
110.032826, 34.479447
110.032844, 34.479519
110.032832, 34.479618
110.032796, 34.479718
110.032726, 34.479808
110.031756，34.480615
110.030038, 34.481442
110.029969, 34.481443
110.029882, 34.481413
110.029838，34.481381
110.029803, 34.481305
110.029832, 34.481163
110.029900, 34.481088
110.031081, 34.480568
110.031125, 34.480532
110.031150, 34.480492
110.031171, 34.480441
110.031166, 34.480400
110.031148, 34.480380
110.031100, 34.480354
110.030748, 34.480330
110.030568, 34.480274
110.030428, 34.480169
110.030326, 34.480043
110.030099, 34.479722
110.030080, 34.479667
110.029897, 34.478955
110.029848, 34.478847
110.029826, 34.478828
110.029777, 34.478816
110.029752, 34.478837
110.029744, 34.478863
110.029742, 34.478912
110.029760, 34.478974
110.030047, 34.479878
110.030040, 34.479930
110.030018, 34.479982
110.029973, 34.480027
110.029935, 34.480049
110.029868, 34.480077
110.029814, 34.480078
110.029760, 34.480066
110.029697, 34.480048
110.029640, 34.480002
110.029576, 34.479888
110.029422, 34.479455
110.029246, 34.479198
110.029184, 34.479175
110.028519, 34.479073
110.028437, 34.479066
110.027834, 34.479130
110.027723, 34.479125
110.027645, 34.479100
110.027593, 34.479064
110.026948, 34.478311
110.026876, 34.478255
110.026806, 34.478234
110.026371, 34.478189
110.026248, 34.478159
110.026139, 34.478078
110.025638, 34.477826
110.025306, 34.477759
110.025027, 34.477745
110.024678, 34.477777
110.024048, 34.477884
110.023948, 34.477926
110.023889, 34.477963
110.023828, 34.478042
110.023813, 34.478108
110.023816, 34.478160
110.023882, 34.478260
110.023915, 34.478295
110.023947, 34.478323
110.024007, 34.478348
110.024118, 34.478374
110.024550, 34.478411
110.025329, 34.478553
110.025566, 34.478622
110.025646, 34.478668
110.025823, 34.478813
110.026530, 34.479623
110.026907, 34.480177
110.026945, 34.480267
110.026940, 34.480378
110.026926, 34.480442
110.026899, 34.480493
110.026788, 34.480638
110.026752, 34.480723
110.026746, 34.480798
110.026746, 34.480866
110.026770, 34.480992
110.026868, 34.481217
110.027003, 34.481822
110.026990, 34.482302
110.026938, 34.482583
110.026582, 34.483383
110.026407, 34.483615
110.026226, 34.483777
110.025927, 34.483919
110.025876, 34.483978
110.025838, 34.484068
110.025827, 34.484128
110.025892, 34.484762
110.025943, 34.484921
110.025978, 34.485000
110.026039, 34.485084
110.026349, 34.485244
110.026721, 34.485381
110.026993, 34.485429
110.027374, 34.485470
110.027538, 34.485537
110.027895, 34.485804
110.028206, 34.486060
110.028322, 34.486115
110.028937, 34.486252
110.029074, 34.486305
110.029265, 34.486426
110.029999, 34.487131
110.030162, 34.487239
110.030599, 34.487480
110.031616, 34.488088
110.033853, 34.489101
110.034141, 34.489275
110.034145, 34.489276
110.034897, 34.489845
110.035020, 34.489979
110.035071, 34.490074
110.035087, 34.490136
110.035087, 34.490211
110.035070, 34.490329
110.034997, 34.490469
110.034523, 34.490986
110.034334, 34.491156
110.033810, 34.491420
110.031984, 34.491901
110.031865, 34.491888
110.031794, 34.491845
110.031755, 34.491790
110.031745, 34.491730
110.031747, 34.491656
110.031807, 34.491575
110.031950, 34.491502
110.032290, 34.491408
110.032506, 34.491368
110.032548, 34.491356
110.032644, 34.491304
110.032705, 34.491258
110.032748, 34.491170
110.032675, 34.491030
110.032527, 34.490980
110.032455, 34.490967
110.032178, 34.490997
110.031667, 34.491196
110.031191, 34.491277
110.030949, 34.491411
110.030843, 34.491485
110.030730, 34.491575
110.030559, 34.491628
110.030140, 34.491617
110.030009, 34.491668
110.029837, 34.491757
110.029678, 34.491877
110.029574, 34.492005
110.029493, 34.492151
110.029299, 34.492597
110.029118, 34.492785
110.028489, 34.493286
110.028432, 34.493397
110.028423, 34.493463
110.028419, 34.493579
110.028455, 34.493657
110.028477, 34.493726
110.028537, 34.494073
110.028609, 34.494477
110.028652, 34.494662
110.028664, 34.494850
110.028653, 34.494898
110.028617, 34.494980
110.028518, 34.495148
110.028310, 34.495351
110.028246, 34.495434
110.028106, 34.495858
110.028027, 34.496041
110.027997, 34.496075
110.027861, 34.496211
110.027742, 34.496291
110.027018, 34.496548
110.026861, 34.496663
110.026368, 34.497377
110.026339, 34.497432
110.026322, 34.497521
110.026290, 34.498256
110.026278, 34.498250
110.026261, 34.498408
110.026141, 34.498639
110.026083, 34.498739
110.026046, 34.498795
110.025924, 34.498974
110.025721, 34.499175
110.025434, 34.499496
110.025273, 34.499786
110.025096, 34.500251
110.024652, 34.500866
110.024607, 34.500977
110.024592, 34.501018
110.023993, 34.502542
110.023774, 34.504880
110.023666, 34.505990
110.023532, 34.507383
110.023835, 34.508605
110.023913, 34.508916
110.023962, 34.509362
110.023976, 34.509490
110.023980, 34.509517
110.023989, 34.509535
110.024006, 34.509552
110.024041, 34.509582
110.024132, 34.509650
110.024138, 34.509704
110.024196, 34.509901
110.024236, 34.509999
110.024307, 34.510142
110.024333, 34.510222
110.024358, 34.510359
110.024387, 34.510586
110.024415, 34.510714
110.024467, 34.510860
110.024768, 34.511614
110.024826, 34.511804
110.024853, 34.511931
110.024883, 34.511949
110.024906, 34.511992
110.024926, 34.512047
110.024995, 34.512328
110.025038, 34.512592
110.025019, 34.512793
110.025035, 34.512868
110.025320, 34.513390
110.025377, 34.513568
110.025363, 34.513661
110.025344, 34.513715
110.025307, 34.513797
110.025182, 34.514096
110.025101, 34.514542
110.025074, 34.514992
110.025104, 34.515035
110.025160, 34.515047
110.025188, 34.515037
110.025315, 34.514742
110.025414, 34.514578
110.025589, 34.514482
110.025648, 34.514436
110.025897, 34.514197
110.025937, 34.514176
110.025987, 34.514168
110.026055, 34.514173
110.026123, 34.514193
110.026200, 34.514231
110.026243, 34.514282
110.026280, 34.514359
110.026290, 34.514434
110.026280, 34.514535
110.026193, 34.514667
110.026187, 34.514849
110.026189, 34.514890
110.026171, 34.514936
110.026145, 34.514977
110.026106, 34.515029
110.025975, 34.515189
110.025972, 34.515306
110.026033, 34.515411
110.026261, 34.515693
110.026395, 34.515919
110.026423, 34.516087
110.026418, 34.516250
110.026387, 34.516374
110.026197, 34.516974
110.026201, 34.517381
110.026266, 34.517656
110.026296, 34.517898
110.026172, 34.518938
110.026179, 34.519010
110.026205, 34.519061
110.026258, 34.519122
110.026512, 34.519546
110.026522, 34.519633
110.026441, 34.520292
110.026464, 34.520406
110.026532, 34.520603
110.026620, 34.521174
110.026720, 34.521618
110.026885, 34.521916
110.026914, 34.522006
110.026925, 34.522098
110.026981, 34.522302
110.027002, 34.522440
110.028121, 34.525317
110.028146, 34.525477
110.028193, 34.525895
110.028239, 34.526560
110.028268, 34.526701
110.028311, 34.526756
110.029646, 34.526884
110.030754, 34.526718
110.032197, 34.526363
110.032241, 34.526352
110.034236, 34.525853
110.034278, 34.525842
110.035625, 34.525505
110.039836, 34.524463
110.043053, 34.523640
110.046351, 34.522796
110.046392, 34.522785
110.047934, 34.522401
110.047975, 34.522392
110.048578, 34.522246
110.048620, 34.522235
110.049865, 34.521925
110.049905, 34.521915
110.050550, 34.521752
110.050589, 34.521743
110.051064, 34.521623
110.051793, 34.521778
110.052162, 34.522035
110.052300, 34.522150
110.052329, 34.522175
110.052497, 34.522316
110.052746, 34.522479
110.053036, 34.522628
110.054299, 34.523450
110.054903, 34.523607
110.055513, 34.523716
110.055557, 34.523724
110.055597, 34.523731
110.057078, 34.523772
110.057603，34.523796
110.057644, 34.523799
110.058204, 34.523824
110.058783, 34.523850
110.059225, 34.523880
110.059265, 34.523883
110.059966, 34.523930
110.060006, 34.523933
110.060336, 34.523955
110.062817，34.524682
110.064569, 34.525197
110.064609, 34.525208
110.065367, 34.525431
110.065902, 34.525586
110.065941, 34.525597
110.066345, 34.525710
110.068042, 34.526183
110.069455, 34.526577
110.069504, 34.526590
110.070919, 34.527008
110.073323, 34.527718
110.073365, 34.527729
110.074846, 34.528171
110.075359, 34.528335
110.075431, 34.528358
110.075490, 34.528378
110.075743, 34.528449
110.076709, 34.528692
110.076807, 34.528727
110.076846, 34.528742
110.078034, 34.529182
110.078892, 34.529588
110.078931, 34.529607
110.079364, 34.529811
110.081291, 34.530898
110.081328, 34.530919
110.082943, 34.531801
110.083678, 34.532202
110.083715, 34.532222
110.084173, 34.532473
110.085208, 34.533042
110.085803, 34.533369
110.085839, 34.533389
110.087065, 34.534065
110.087884, 34.534532
110.087922, 34.534554
110.088069, 34.534641
110.088124, 34.534670
110.088329, 34.534798
110.088358, 34.534817
110.088858, 34.535142
110.089391, 34.535606
110.089645，34.535814
110.090018, 34.536101
110.091231, 34.537028
110.091663, 34.537375
110.091694, 34.537400
110.093295, 34.538688
110.094830, 34.539905
110.095124, 34.540158
110.096094, 34.540744
110.096199, 34.540788
110.096237, 34.540803
110.097022，34.541130
110.097060, 34.541145
110.097843, 34.541436
110.098181, 34.541478
110.098414, 34.541474
110.098570, 34.541427
110.098586, 34.541428
110.098628, 34.541430
110.098770, 34.541439
110.099005, 34.541561
110.099147, 34.541716
110.099201, 34.541837
110.099604, 34.542125
110.099638, 34.542150
110.099665, 34.542167
110.101235, 34.542712
110.102722, 34.543228
110.102761, 34.543241
110.103126, 34.543368
